antecedent(s),consequent(s),antecedent frequency,antecedent support,consequent support,confidence,rule support,lift,confidence difference,confidence ratio,size antec.set,size conseq.set,rule ID
"ANOVA models, Classification and Clustering, Intro to Statistics",Market Segmentation,6,0.017191977077363897,0.1489971346704871,0.6666666666666666,0.011461318051575931,4.474358974358974,0.5176695319961795,0.7765042979942693,3,1,836
"Classification and Clustering, Intro to Statistics, Tables",Market Segmentation,6,0.017191977077363897,0.1489971346704871,0.6666666666666666,0.011461318051575931,4.474358974358974,0.5176695319961795,0.7765042979942693,3,1,828
"Building Predictive Models, Classification and Clustering, Intro to Statistics",Market Segmentation,12,0.034383954154727794,0.1489971346704871,0.6666666666666666,0.022922636103151862,4.474358974358974,0.5176695319961795,0.7765042979942693,3,1,556
"Building Predictive Models, Market Segmentation, Intro to CHAID, ANOVA models",Maps,7,0.02005730659025788,0.12893982808022922,0.5714285714285714,0.011461318051575931,4.431746031746032,0.4424887433483422,0.7743553008595989,4,1,991
"Building Predictive Models, Time Series, Intermediate Techniques",Maps,7,0.02005730659025788,0.12893982808022922,0.5714285714285714,0.011461318051575931,4.431746031746032,0.4424887433483422,0.7743553008595989,3,1,611
"Building Predictive Models, Market Segmentation, Intro to Statistic platform",ANOVA models,12,0.034383954154727794,0.09455587392550144,0.4166666666666667,0.014326647564469915,4.406565656565657,0.3221107927411653,0.7730659025787966,3,1,625
"Building Predictive Models, Market Segmentation, Intro to Statistics",ANOVA models,12,0.034383954154727794,0.09455587392550144,0.4166666666666667,0.014326647564469915,4.406565656565657,0.3221107927411653,0.7730659025787966,3,1,658
"Building Predictive Models, Classification and Clustering, Intro to Platform & Statistics",ANOVA models,12,0.034383954154727794,0.09455587392550144,0.4166666666666667,0.014326647564469915,4.406565656565657,0.3221107927411653,0.7730659025787966,3,1,552
"Building Predictive Models, FastTrack",Tables,13,0.03724928366762178,0.12320916905444126,0.5384615384615384,0.02005730659025788,4.37030411449016,0.4152523694070972,0.7711829717560377,2,1,94
"Building Predictive Models, Market Segmentation, Intro to CHAID",ANOVA models,17,0.04871060171919771,0.09455587392550144,0.411764705882353,0.02005730659025788,4.354723707664884,0.31720883195685157,0.7703643061809251,3,1,503
"Building Predictive Models, Intermediate Techniques, Intro to Statistics",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,3,1,526
"Decision Trees, Intro to Statistic platform",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,2,1,43
"Intro to CHAID, Intermediate Techniques, Tables",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,3,1,683
"Building Predictive Models, Market Segmentation, Intro to CHAID, ANOVA models",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,4,1,959
"Time Series, ANOVA models",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,2,1,254
"Perceptual Mapping, Intro to Statistics",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,2,1,234
"Time Series, Market Segmentation, Intro to Statistics",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,3,1,830
"Time Series, Intro to Statistic platform, Intro to Statistics",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,3,1,820
"Time Series, Intro to CHAID, Intro to Statistics",Classification and Clustering,7,0.02005730659025788,0.1318051575931232,0.5714285714285714,0.011461318051575931,4.3354037267080745,0.43962341383544823,0.7693409742120344,3,1,719
"Building Predictive Models, Intro to Statistics, Tables",FastTrack,8,0.022922636103151862,0.14613180515759314,0.6250000000000001,0.014326647564469915,4.276960784313726,0.47886819484240695,0.766189111747851,3,1,588
"Market Segmentation, Intro to CHAID, Intermediate Techniques",Time Series,8,0.022922636103151862,0.14613180515759314,0.6250000000000001,0.014326647564469915,4.276960784313726,0.47886819484240695,0.766189111747851,3,1,742
"Market Segmentation, ANOVA models",Maps,11,0.03151862464183381,0.12893982808022922,0.5454545454545455,0.017191977077363897,4.230303030303031,0.41651471737431633,0.7636103151862464,2,1,331
"Market Segmentation, Classification and Clustering",ANOVA models,14,0.04297994269340974,0.09455587392550144,0.4,0.017191977077363897,4.2303030303030305,0.30544412607449856,0.7636103151862464,2,1,244
